User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Purchase
1003155,M,28,7,A,1,0,805
1003156,M,38,7,C,3,0,714
1003157,M,30,12,C,2,0,700
1003158,M,33,15,B,1,0,804
1003159,F,27,15,B,1,0,829
1003160,M,29,17,C,3,0,719
1003161,M,32,7,A,2,0,692
1003164,M,22,12,B,2,0,577
1003165,M,39,7,A,0,1,784
1003166,M,18,4,B,1,0,974
1003167,M,35,2,C,3,0,801
1003168,F,38,5,C,4+,1,874
1003169,M,52,0,C,2,0,692
1003170,M,33,0,C,4+,0,686
1003171,F,55,3,B,1,1,594
1003172,M,24,12,A,0,0,863
1003173,M,27,12,C,1,1,594
1003174,F,25,14,C,3,1,686
1003175,M,38,16,A,1,0,800
1003176,M,30,17,C,4+,1,802
1003177,F,33,6,C,3,0,889
1003178,F,44,5,A,4+,0,955
1003180,M,28,14,B,1,0,612
1003181,M,31,12,C,4+,0,783
1003182,M,28,12,A,2,1,797
1003183,M,51,7,C,4+,1,788
1003184,F,29,18,C,2,1,859
1003185,M,24,7,C,2,1,529
1003186,M,54,1,A,3,0,609
1003187,M,40,12,C,3,0,979
1003188,M,70,13,A,4+,1,858
1003189,M,30,16,A,1,0,586
1003190,M,15,17,C,2,0,885
1003191,M,32,12,B,4+,0,794
1003192,M,23,4,C,1,1,698
1003193,M,34,0,C,4+,1,715
1003194,M,30,15,C,2,0,809
1003195,M,23,4,B,4+,0,613
1003196,F,25,4,C,4+,0,708
1003197,F,22,14,A,4+,0,989
1003198,M,32,12,A,1,0,883
1003199,M,19,0,B,2,0,610
1003200,F,32,1,B,4+,0,612
1003201,M,48,7,B,0,1,689
1003202,F,21,4,A,1,0,639
1003203,M,43,0,C,1,0,870
1003204,M,46,16,B,3,1,692
1003205,F,45,16,B,1,0,603
1003206,M,18,20,C,2,0,782
1003207,M,41,7,A,0,0,763
1003208,M,30,14,B,4+,0,988
1003209,M,32,0,C,3,0,823
1003211,M,52,16,B,4+,0,982
1003212,F,30,17,A,1,0,532
1003213,F,29,1,C,3,0,884
1003214,F,68,7,A,2,0,980
1003215,F,52,13,B,2,1,789
1003216,M,42,1,B,1,0,589
1003217,F,38,0,A,0,0,777
1003218,M,70,6,C,4+,1,987
1003219,F,23,4,C,1,0,700
1003220,M,45,7,B,0,1,780
1003221,M,27,0,C,0,0,977
1003222,M,39,7,C,4+,1,611
1003223,M,31,20,A,1,1,797
1003224,F,30,14,A,3,1,693
1003225,M,24,0,C,1,0,710
1003226,M,40,4,A,1,1,989
1003227,F,26,14,A,2,0,829
1003229,F,74,1,B,3,0,995
1003230,M,40,16,A,0,0,784
1003231,M,31,7,A,1,1,998
1003232,M,40,12,C,4+,0,792
1003233,M,55,2,A,4+,0,603
1003234,F,15,0,B,1,0,797
1003235,M,25,4,C,4+,0,523
1003237,M,40,7,C,2,1,695
1003238,M,37,7,C,1,1,686
1003239,F,29,12,C,3,0,859
1003240,M,25,4,B,1,0,859
1003241,F,55,0,C,0,1,861
1003242,M,53,13,C,4+,1,763
1003243,M,32,12,B,1,1,710
1003244,F,24,4,C,2,0,797
1003245,M,18,2,C,0,1,514
1003246,F,39,1,B,1,1,808
1003247,M,37,15,B,4+,0,688
1003248,F,27,7,B,3,0,517
1003249,F,31,4,C,2,0,530
1003250,M,34,4,B,2,1,525
1003251,M,40,17,C,3,0,514
1003252,M,54,0,C,2,1,606
1003253,F,40,4,B,3,0,978
1003254,F,39,6,C,1,1,523
1003255,F,34,15,C,1,1,686
1003256,M,28,15,C,1,1,853
1003257,M,30,14,C,1,0,610
1003258,M,49,6,C,1,1,871
1003259,F,21,4,A,2,0,695
1003260,M,26,4,C,2,1,717
1003261,M,48,20,B,1,1,974
1003262,M,33,14,B,2,1,702
1003263,M,51,11,A,4+,0,607
1003264,F,33,1,C,0,1,688
1003265,M,30,15,A,1,0,803
1003266,F,26,4,A,0,0,993
1003267,M,30,4,A,2,0,890
1003268,M,33,12,C,1,0,706
1003269,F,20,20,C,4+,0,880
1003270,M,18,11,C,3,1,878
1003272,M,38,0,B,1,0,584
1003273,M,42,7,B,1,0,810
1003274,M,35,20,C,4+,0,813
1003275,M,44,7,B,2,0,881
1003276,M,31,20,B,2,1,782
1003277,M,35,17,A,4+,0,861
1003278,M,41,7,A,1,1,534
1003279,M,49,15,C,4+,1,798
1003280,M,34,7,B,1,0,879
1003281,M,32,17,C,3,0,718
1003282,M,46,3,A,4+,1,970
1003283,M,42,16,C,0,1,689
1003284,M,26,6,A,1,1,864
1003285,M,32,4,B,3,0,718
1003286,F,39,7,B,4+,1,791
1003287,M,56,13,C,1,1,809
1003288,M,33,14,A,4+,0,619
1003289,M,50,6,C,1,1,709
1003290,M,28,14,A,1,0,587
1003291,F,31,7,B,4+,0,795
1003292,F,55,6,B,3,0,704
1003293,M,49,14,B,2,1,541
1003294,M,18,4,B,3,0,975
1003295,M,25,18,B,1,0,713
1003296,M,21,14,A,1,1,702
1003297,M,25,4,A,3,0,707
1003298,M,15,10,C,3,0,813
1003299,F,28,4,B,2,0,993
1003300,M,43,5,B,1,0,866
1003301,F,27,2,B,3,0,585
1003302,M,26,17,C,4+,0,789
1003303,M,67,17,B,3,1,862
1003304,F,49,5,B,1,1,985
1003305,M,75,20,C,0,0,988
1003306,M,46,14,C,1,1,876
1003307,M,53,6,C,1,1,521
1003308,F,21,20,B,3,1,1000
1003309,M,26,17,C,2,1,599
1003310,M,48,14,C,0,1,872
1003311,M,27,4,A,4+,0,786
1003312,F,25,4,A,3,0,608
1003313,M,43,20,A,2,0,594
1003314,M,32,7,C,2,0,582
1003315,M,35,12,B,1,1,873
1003316,M,15,19,C,2,0,996
1003317,M,27,4,A,4+,1,537
1003318,M,70,13,C,4+,1,987
1003319,F,65,13,B,1,1,608
1003320,M,26,1,B,1,1,878
1003321,M,38,1,A,1,0,612
1003322,F,19,4,B,2,0,772
1003323,M,40,14,C,2,1,993
1003324,M,43,17,C,1,0,970
1003325,F,39,14,C,2,1,612
1003326,M,46,7,C,3,1,703
1003327,M,21,12,B,4+,0,864
1003328,M,64,19,C,2,1,788
1003329,M,51,18,B,1,1,776
1003330,F,39,1,C,2,1,979
1003331,F,29,7,B,3,0,543
1003332,M,29,7,B,2,1,868
1003333,M,25,16,C,1,0,707
1003334,M,36,0,C,3,0,598
1003335,M,33,0,A,4+,0,698
1003336,M,44,17,B,2,1,545
1003337,M,32,4,A,1,0,861
1003338,M,49,16,C,3,1,536
1003339,M,34,17,C,0,0,862
1003340,M,49,16,C,1,1,818
1003341,M,26,20,B,4+,0,861
1003342,F,26,5,C,1,0,543
1003343,F,21,4,B,1,0,873
1003344,M,42,0,C,2,0,867
1003345,M,28,7,C,4+,0,516
1003346,M,39,7,B,3,1,880
1003347,F,41,7,C,0,1,707
1003348,M,50,16,C,4+,1,708
1003349,F,24,4,B,1,0,973
1003351,F,21,5,C,0,1,992
1003352,M,36,0,C,1,0,752
1003353,M,45,17,A,3,0,779
1003354,M,29,7,C,2,1,655
1003355,M,29,1,C,0,0,799
1003356,M,44,7,C,2,1,883
1003357,M,34,18,C,2,1,889
1003358,F,33,1,B,3,0,702
1003359,M,31,20,C,1,0,772
1003360,F,30,0,A,3,0,808
1003361,M,27,4,B,0,0,695
1003362,F,28,0,C,2,1,529
1003363,F,39,9,B,2,1,875
1003364,M,67,13,C,4+,0,786
1003365,M,52,17,C,3,1,980
1003366,M,40,14,C,1,1,615
1003367,M,51,16,A,1,1,784
1003368,M,35,14,C,1,1,869
1003370,M,19,4,C,1,0,523
1003371,M,28,2,A,3,0,710
1003372,M,70,13,B,1,1,794
1003373,M,23,16,C,4+,0,825
1003374,M,39,5,C,3,0,615
1003375,M,28,4,C,4+,1,690
1003376,M,44,16,C,1,0,781
1003377,M,31,17,C,1,0,802
1003378,M,19,4,A,1,0,531
1003379,M,45,1,A,1,0,602
1003380,M,51,0,B,2,1,693
1003381,M,32,0,C,1,1,526
1003382,F,15,10,A,2,0,603
1003383,M,64,16,C,4+,1,586
1003384,M,37,7,C,1,0,707
1003385,F,30,9,C,1,0,543
1003386,M,20,4,B,3,0,700
1003387,M,18,1,B,3,1,799
1003388,F,33,1,A,4+,0,877
1003389,M,22,0,A,0,0,802
1003390,F,48,20,C,1,1,526
1003391,M,24,4,A,0,0,975
1003392,M,55,6,C,1,1,586
1003393,M,40,12,C,3,1,651
1003394,M,36,7,B,4+,0,977
1003395,M,26,7,A,1,0,884
1003396,M,30,12,B,4+,0,797
1003397,M,28,5,B,0,0,998
1003398,M,25,20,C,4+,1,990
1003399,M,29,4,C,1,0,808
1003400,M,33,14,C,4+,1,762
1003401,M,40,7,B,1,0,533
1003402,M,36,20,B,4+,0,782
1003403,M,37,5,C,1,0,824
1003404,M,35,8,A,1,0,808
1003405,M,38,14,B,4+,0,998
1003406,F,34,7,C,4+,0,885
1003407,F,49,5,C,1,0,800
1003408,M,29,17,C,1,0,528
1003409,M,33,4,C,4+,1,995
1003410,M,43,1,B,3,1,686
1003411,M,22,4,A,4+,0,688
1003412,M,27,18,C,1,0,804
1003413,F,29,17,B,2,0,973
1003414,M,27,17,C,1,1,815
1003415,M,37,7,C,0,0,519
1003416,M,32,12,B,4+,1,529
1003417,F,24,2,C,2,1,656
1003418,F,18,3,C,4+,0,810
1003419,M,48,1,B,1,1,514
1003420,F,30,7,A,3,0,997
1003421,M,46,7,B,3,1,712
1003422,M,28,5,B,2,0,717
1003423,M,33,7,C,2,0,879
1003424,M,29,6,C,1,1,525
1003425,M,25,20,A,1,0,707
1003426,M,31,20,B,1,0,588
1003427,M,29,14,C,2,0,613
1003428,M,48,1,C,4+,1,870
1003429,F,30,7,B,1,1,885
1003430,F,46,1,B,1,1,701
1003431,F,46,6,B,1,1,985
1003432,M,35,12,C,4+,0,873
1003433,M,23,12,A,1,0,698
1003434,M,20,4,B,1,0,803
1003435,M,48,1,B,3,0,790
1003436,M,37,0,C,1,0,811
1003437,F,27,0,C,2,1,702
1003438,F,29,0,C,0,1,526
1003439,M,25,17,C,3,0,879
1003440,M,73,17,C,3,0,608
1003441,F,34,14,A,2,0,690
1003442,M,25,12,B,3,0,612
1003443,F,43,17,C,1,0,543
1003444,M,51,14,C,1,1,777
1003445,F,39,20,C,1,0,614
1003446,M,35,7,C,1,0,988
1003447,M,27,12,B,0,0,718
1003448,F,23,3,A,4+,0,877
1003449,M,28,14,B,3,0,971
1003450,M,33,5,B,3,0,861
1003451,F,30,11,A,0,0,979
1003452,M,34,14,C,1,1,859
1003453,M,44,7,C,1,0,759
1003454,M,19,0,A,1,1,882
1003455,F,32,0,C,2,0,880
1003456,M,34,17,C,3,0,1000
1003457,M,34,20,C,1,0,820
1003458,M,46,0,C,1,0,975
1003459,M,25,4,C,0,0,719
1003460,M,15,4,B,1,0,974
1003461,M,45,0,C,0,0,868
1003462,F,28,4,B,3,0,858
1003463,M,33,15,C,2,1,546
1003464,F,32,14,B,4+,1,997
1003465,M,33,14,C,3,1,695
1003466,M,35,14,B,1,0,860
1003467,M,32,14,A,1,1,687
1003468,M,28,20,C,2,1,609
1003469,M,49,17,B,3,1,998
1003470,M,40,17,C,1,0,795
1003471,M,20,4,A,1,0,613
1003472,M,27,6,C,2,1,808
1003473,F,44,16,A,1,1,716
1003474,M,40,11,C,4+,1,714
1003475,M,32,14,A,1,0,858
1003476,M,55,0,B,2,1,993
1003477,F,51,1,A,1,1,703
1003478,M,34,7,A,1,1,787
1003479,M,20,4,C,2,0,695
1003480,M,30,0,C,0,0,647
1003481,M,24,4,B,1,1,805
1003482,M,53,17,C,2,1,715
1003483,F,46,7,B,0,1,695
1003484,M,22,4,C,1,0,822
1003485,M,27,0,B,3,0,532
1003486,F,24,0,A,1,0,539
1003487,M,22,4,A,1,1,786
1003488,M,47,17,B,3,1,827
1003489,M,20,4,A,1,0,706
1003490,M,32,0,C,4+,1,886
1003491,M,27,16,B,1,0,776
1003492,M,37,7,B,2,0,982
1003493,M,33,17,C,1,0,966
1003494,M,33,1,C,0,1,547
1003495,M,18,4,B,0,0,801
1003496,M,39,5,C,2,1,810
1003497,F,41,2,A,2,0,885
1003498,M,33,17,C,3,0,864
1003499,M,35,3,A,2,0,860
1003500,M,43,7,C,1,1,529
1003501,F,44,7,C,1,0,995
1003502,F,25,7,C,4+,1,712
1003503,M,22,4,B,0,0,995
1003504,M,20,7,B,1,0,802
1003505,F,32,15,A,0,1,981
1003506,M,20,12,C,1,0,975
1003507,M,34,0,A,3,0,970
1003508,M,21,4,C,0,1,999
1003509,M,21,4,A,0,0,761
1003510,F,21,4,B,1,1,765
1003511,M,55,0,C,2,1,866
1003512,M,22,17,A,2,0,643
1003513,M,31,16,C,1,0,877
1003514,M,23,12,C,1,0,587
1003515,M,44,3,C,0,0,613
1003516,M,23,4,C,0,0,810
1003517,M,21,12,C,3,0,704
1003518,F,20,7,A,2,0,864
1003519,F,35,14,A,1,1,872
1003521,M,32,0,B,3,0,864
1003522,M,24,0,C,2,0,747
1003523,M,39,7,C,0,0,870
1003524,F,26,0,C,4+,0,607
1003525,F,19,4,B,1,1,765
1003526,M,43,2,B,1,1,765
1003527,M,26,0,B,2,1,828
1003528,M,37,5,C,1,0,534
1003529,F,49,1,C,0,1,805
1003530,M,27,0,C,1,0,799
1003531,F,30,11,C,1,1,872
1003532,F,42,14,B,1,0,970
1003533,M,28,2,A,2,1,776
1003535,M,49,18,C,1,1,516
1003536,M,22,4,C,0,0,826
1003537,M,15,10,C,1,0,882
1003538,M,39,0,C,2,1,783
1003539,F,27,4,A,1,1,990
1003540,M,24,17,B,2,1,798
1003541,M,33,3,C,1,1,782
1003542,M,28,15,C,1,0,601
1003543,M,31,17,C,2,1,545
1003544,F,33,4,B,3,1,609
1003545,M,41,12,B,2,0,867
1003546,M,27,20,B,3,0,788
1003547,M,37,16,A,2,0,717
1003548,M,46,7,C,1,1,787
1003549,F,39,7,C,4+,0,543
1003550,M,31,5,B,0,0,703
1003551,F,69,0,C,0,1,582
1003552,F,44,2,C,4+,0,816
1003553,M,43,16,C,0,1,
1003554,M,30,15,C,1,1,689
1003555,M,60,7,C,1,0,797
1003556,M,34,17,C,1,1,805
1003557,M,23,5,B,0,1,794
1003558,M,25,17,A,3,0,857
1003559,M,25,4,C,2,0,712
1003560,F,26,6,B,4+,1,586
1003562,F,29,6,B,4+,0,533
1003563,M,28,2,A,3,0,590
1003564,M,30,11,C,4+,0,616
1003565,M,29,18,C,2,1,990
1003566,M,47,0,C,3,0,980
1003567,M,33,14,C,1,1,611
1003568,M,29,0,C,1,1,989
1003569,F,18,2,B,1,0,738
1003571,M,25,4,C,1,0,707
1003572,M,37,11,C,1,0,886
1003573,M,15,10,B,1,0,821
1003574,F,36,6,A,1,1,713
1003575,M,26,18,C,1,1,597
1003576,M,53,7,B,3,1,538
1003577,F,57,0,C,2,0,989
1003578,M,52,3,C,0,1,769
1003579,M,20,0,C,2,0,803
1003580,F,20,3,C,0,0,828
1003581,M,24,1,C,0,0,661
1003582,F,44,0,C,1,0,673
1003583,F,35,9,C,4+,0,872
1003584,M,25,0,C,4+,1,690
1003585,M,39,20,A,0,1,598
1003586,M,45,20,A,2,1,798
1003587,M,44,3,C,1,0,997
1003588,M,27,2,B,4+,0,777
1003589,F,50,0,B,1,1,817
1003590,F,18,15,A,1,0,547
1003591,M,38,6,C,1,0,971
1003592,F,72,2,B,2,1,888
1003593,F,29,9,C,1,0,710
1003594,M,15,0,B,0,0,803
1003595,M,27,0,C,2,0,700
1003596,F,40,4,A,3,0,988
1003597,M,27,17,C,1,1,709
1003598,M,62,1,A,2,0,
1003599,M,26,16,C,3,0,522
1003600,M,36,20,B,4+,1,976
1003601,F,42,3,B,0,0,986
1003602,M,31,12,C,3,0,708
1003603,F,38,7,B,0,1,812
1003604,F,15,10,C,1,0,876
1003605,M,19,12,A,2,0,702
1003606,F,28,15,C,1,0,591
1003607,M,42,17,C,0,0,861
1003608,F,41,9,C,1,0,869
1003609,F,35,17,C,3,0,832
1003610,M,19,6,B,4+,0,515
1003611,M,30,2,C,4+,0,700
1003612,M,27,14,C,1,1,688
1003613,M,34,0,C,1,1,810
1003614,M,31,0,B,2,1,601
1003615,M,32,17,C,2,0,600
1003616,M,47,0,C,2,1,
1003617,M,36,7,C,1,0,701
1003618,M,62,17,A,4+,1,841
1003619,M,51,16,B,3,1,582
1003620,M,26,7,A,1,0,604
1003621,M,25,4,B,3,0,591
1003622,M,24,1,B,2,1,994
1003623,M,36,11,C,1,0,786
1003624,M,30,12,B,0,1,521
1003625,M,18,10,B,1,0,616
1003626,M,35,17,B,3,0,521
1003627,F,39,1,C,2,1,589
1003628,M,28,7,B,4+,0,882
1003629,F,54,7,B,0,0,606
1003630,M,20,4,B,2,0,688
1003631,M,22,4,B,4+,0,514
1003632,M,52,11,C,4+,1,519
1003633,M,40,18,C,0,0,867
1003634,M,53,1,C,0,1,714
1003635,M,53,1,C,1,0,781
1003636,M,30,0,C,2,1,992
1003637,M,35,6,C,1,1,706
1003638,M,35,2,C,4+,0,614
1003639,M,24,4,C,1,0,864
1003640,M,45,7,C,2,1,700
1003641,M,30,0,B,1,0,973
1003642,F,29,7,B,1,0,542
1003643,M,30,17,C,1,0,870
1003644,F,35,11,A,2,1,991
1003645,M,44,17,C,4+,1,862
1003646,M,41,20,C,0,1,701
1003647,M,27,7,C,0,1,521
1003648,M,25,4,B,1,0,702
1003649,F,32,0,B,2,0,989
1003650,M,32,0,A,2,0,779
1003651,M,30,14,A,1,0,687
1003652,M,28,12,B,3,0,788
1003653,M,24,15,C,3,1,889
1003654,M,28,17,B,3,1,545
1003655,F,32,7,B,4+,0,663
1003656,F,50,5,C,3,1,813
1003657,M,19,17,C,3,0,765
1003658,F,26,7,C,4+,0,710
1003659,M,24,4,C,1,0,1000
1003660,M,42,7,C,3,0,830
1003661,M,45,12,C,0,1,706
1003662,M,45,16,C,1,0,739
1003663,F,37,9,B,1,0,814
1003664,F,42,1,A,0,0,592
1003665,M,29,0,A,2,0,698
1003667,F,15,10,C,1,0,708
1003668,F,49,7,C,1,1,779
1003669,M,30,14,A,2,0,600
1003670,M,47,14,C,2,0,546
1003671,M,32,4,A,1,0,686
1003672,M,43,5,C,4+,0,977
1003673,M,35,2,B,1,0,593
1003675,M,43,7,B,3,0,685
1003676,F,44,12,B,3,1,831
1003677,F,33,12,C,1,0,744
1003678,M,34,0,A,0,0,954
1003679,M,33,4,A,2,0,888
1003680,F,28,1,C,1,0,712
1003681,M,28,7,B,3,0,788
1003682,F,52,1,C,2,0,888
1003683,M,33,2,B,3,1,884
1003684,M,35,17,C,4+,1,695
1003685,M,33,5,C,1,1,809
1003686,M,29,7,C,1,1,973
1003687,F,52,1,C,4+,0,610
1003688,M,25,6,B,1,0,981
1003689,M,34,0,C,1,1,519
1003690,M,22,0,B,2,0,781
1003691,M,28,7,B,1,1,799
1003692,M,44,17,C,3,1,536
1003693,M,26,15,B,1,1,718
1003694,M,26,12,C,3,1,618
1003695,M,30,2,A,2,0,709
1003696,M,38,7,C,3,0,695
1003697,M,29,15,B,1,0,531
1003698,M,30,7,B,0,0,991
1003699,F,69,3,C,3,1,777
1003700,M,33,14,B,2,0,765
1003701,M,43,1,B,3,0,802
1003702,M,41,15,C,1,1,716
1003703,M,24,12,C,0,0,702
1003704,F,38,0,C,4+,1,825
1003705,M,50,7,B,1,1,712
1003706,M,30,12,C,3,1,875
1003707,F,19,0,C,1,0,548
1003708,M,61,7,C,2,1,789
1003709,M,27,12,C,3,0,791
1003710,M,15,10,C,1,0,542
1003711,M,43,0,C,4+,1,970
1003712,M,28,17,C,4+,1,868
1003713,F,27,7,B,1,1,593
1003714,M,28,17,C,0,0,708
1003715,M,24,5,B,2,0,643
1003716,M,21,12,B,3,1,716
1003717,M,41,17,C,4+,0,885
1003718,M,54,17,C,1,0,780
1003719,M,26,1,C,3,1,874
1003720,M,50,7,C,1,0,703
1003721,M,33,15,C,2,1,803
1003722,M,29,18,C,4+,0,780
1003723,M,30,14,C,1,1,538
1003724,M,36,6,B,4+,0,715
1003725,M,22,4,C,3,0,790
1003726,M,33,17,C,3,1,874
1003727,M,44,7,B,1,0,810
1003728,M,19,4,B,1,0,821
1003729,M,23,4,A,2,0,779
1003730,M,29,1,C,1,0,612
1003731,M,29,17,C,2,0,801
1003732,M,28,17,B,0,1,804
1003733,M,24,4,C,1,0,781
1003734,M,19,4,C,1,0,860
1003735,M,33,0,B,0,0,714
1003736,M,45,1,C,1,1,999
1003737,M,30,14,C,3,0,822
1003738,M,48,7,C,0,1,592
1003739,M,59,11,C,1,0,986
1003740,M,24,5,A,1,0,793
1003741,M,35,0,C,1,0,980
1003742,M,28,0,B,0,1,688
1003743,F,40,7,B,2,1,703
1003744,M,30,0,C,1,0,981
1003745,F,29,9,C,4+,0,693
1003746,M,33,5,B,0,1,700
1003747,M,46,13,C,1,1,808
1003748,M,22,4,C,2,0,718
1003749,F,26,0,C,4+,0,697
1003750,F,22,4,C,2,1,515
1003751,F,38,12,B,4+,0,785
1003752,F,19,1,B,4+,0,807
1003753,M,28,7,C,0,1,884
1003754,M,73,7,C,1,1,890
1003755,F,55,14,C,1,1,746
1003756,M,21,12,B,4+,0,779
1003757,M,34,7,B,1,0,528
1003758,F,43,5,C,2,1,977
1003759,M,41,6,C,2,0,686
1003760,M,55,0,B,0,1,523
1003761,M,26,17,C,2,1,882
1003762,M,54,6,B,0,1,531
1003763,M,33,2,A,1,0,526
1003764,M,34,1,C,3,1,974
1003765,F,51,3,C,1,1,798
1003766,F,24,1,B,1,0,541
1003767,M,34,0,C,2,0,591
1003768,M,27,4,B,2,0,974
1003769,M,29,15,B,0,0,786
1003770,F,45,3,C,1,1,887
1003771,M,27,1,B,0,0,598
1003772,M,39,17,B,0,1,884
1003773,M,43,6,B,1,0,703
1003774,M,33,0,C,3,0,986
1003775,M,36,12,B,2,0,693
1003776,F,33,4,B,0,0,529
1003777,M,22,4,B,0,0,870
1003778,M,32,0,B,4+,1,872
1003779,F,49,2,C,0,1,602
1003780,M,15,0,C,0,0,542
1003781,F,62,11,C,4+,0,718
1003782,F,31,0,B,3,0,875
1003783,M,32,7,C,2,0,867
1003784,F,30,1,C,0,0,531
1003785,F,26,20,C,1,0,546
1003786,F,29,0,B,4+,0,999
1003787,F,31,0,B,0,1,871
1003788,F,19,0,C,4+,1,996
1003789,F,31,0,A,0,0,704
1003790,F,30,17,A,1,0,857
1003791,M,54,18,C,2,0,984
1003792,M,29,6,A,1,0,976
1003793,M,25,4,C,3,0,522
1003794,F,21,4,B,3,0,607
1003795,F,21,4,C,3,1,597
1003796,M,48,14,C,4+,1,867
1003797,M,29,7,C,3,0,695
1003798,M,27,7,C,3,0,813
1003799,M,25,0,C,4+,1,959
1003800,M,24,1,B,1,1,515
1003801,M,18,12,B,0,0,611
1003802,M,22,0,C,0,1,700
1003803,F,41,9,C,0,0,969
1003804,M,33,6,B,3,0,906
1003805,F,40,1,C,1,0,978
1003806,M,22,4,A,4+,0,614
1003807,F,42,19,B,2,0,736
1003808,M,30,7,A,2,1,805
1003809,M,37,6,C,1,0,772
1003810,M,51,7,C,1,0,687
1003811,M,27,15,A,0,0,708
1003812,M,37,17,B,0,0,705
1003813,M,40,7,C,2,0,796
1003814,M,33,15,A,1,1,802
1003815,M,33,17,C,0,0,858
1003816,F,34,3,A,1,1,687
1003817,M,38,3,C,1,1,785
1003818,M,50,17,C,0,1,698
1003819,M,27,12,B,1,0,538
1003820,M,35,17,C,2,1,688
1003821,M,33,20,A,2,1,687
1003822,M,46,20,C,1,0,800
1003823,M,66,7,B,1,0,531
1003824,M,27,17,A,3,1,669
1003825,M,18,1,B,0,0,531
1003826,M,34,1,A,1,1,693
1003827,M,51,2,C,1,1,689
1003828,M,34,20,B,1,0,796
1003829,F,31,1,B,1,0,543
1003830,M,18,4,C,1,0,789
1003831,F,19,6,C,1,0,788
1003832,F,33,7,B,1,1,796
1003833,M,33,1,B,2,0,536
1003834,M,24,2,B,2,0,872
1003835,M,31,7,B,3,0,992
1003836,F,55,8,B,1,0,526
1003837,M,27,17,C,0,0,870
1003838,F,32,14,B,2,1,797
1003839,M,53,14,C,3,1,778
1003840,F,31,0,B,3,0,993
1003841,M,49,18,A,4+,0,776
1003842,F,39,16,B,4+,0,788
1003843,F,15,10,B,2,0,809
1003844,M,25,4,C,3,1,614
1003845,M,35,12,C,1,1,521
1003846,M,39,0,C,0,0,546
1003847,M,32,7,B,1,0,596
1003848,M,34,15,C,1,0,869
1003849,M,36,0,C,4+,0,994
1003850,M,21,3,B,0,0,884
1003851,M,26,12,A,0,0,603
1003852,M,54,16,B,4+,1,861
1003853,M,33,14,B,1,1,881
1003854,M,33,14,C,1,1,834
1003855,M,29,17,C,1,1,788
1003856,F,39,20,C,1,1,891
1003857,M,21,14,C,4+,0,974
1003858,F,48,9,B,2,1,696
1003859,M,33,0,C,1,0,689
1003860,M,47,17,C,0,0,786
1003861,M,24,4,C,3,0,990
1003862,M,26,17,A,3,0,870
1003863,M,27,0,C,2,0,607
1003864,M,54,20,C,0,1,705
1003865,F,15,10,C,2,0,617
1003866,M,47,14,C,3,1,789
1003868,M,22,12,C,0,0,780
1003869,M,23,17,C,0,0,795
1003870,M,33,17,C,0,0,802
1003871,M,24,4,C,4+,0,545
1003872,M,31,1,C,2,0,881
1003873,F,48,2,C,4+,0,976
1003874,M,26,7,A,3,0,881
1003875,M,30,0,C,4+,0,599
1003876,M,35,0,C,3,0,785
1003877,M,49,1,C,1,1,989
1003878,M,39,16,B,4+,0,717
1003879,M,31,3,C,1,1,516
1003880,M,28,7,C,2,0,521
1003881,M,22,2,B,1,1,687
1003882,M,73,14,C,1,1,780
1003883,M,52,16,C,2,1,612
1003884,M,25,4,A,1,1,687
1003885,M,27,12,B,4+,1,529
1003886,M,44,7,A,4+,1,592
1003887,M,22,4,C,1,0,869
1003888,M,47,17,C,0,1,587
1003889,M,46,6,C,0,1,860
1003890,M,21,4,C,3,0,694
1003891,F,75,16,A,1,1,885
1003892,M,34,20,A,0,0,703
1003893,M,29,6,C,4+,1,518
1003894,M,39,16,A,2,1,991
1003895,F,41,0,C,0,1,813
1003896,M,42,0,B,2,0,610
1003897,M,59,17,C,3,0,817
1003898,M,48,11,C,0,0,781
1003899,M,34,17,A,0,0,783
1003900,F,29,14,B,2,1,699
1003901,M,19,14,C,0,0,540
1003902,M,31,5,C,2,0,593
1003903,M,33,0,C,1,0,691
1003904,M,15,10,C,1,0,600
1003905,M,33,17,C,3,0,548
1003906,M,53,17,C,1,0,
1003907,F,24,14,B,2,1,536
1003908,M,26,0,B,2,0,600
1003909,M,23,17,A,2,0,597
1003910,M,29,20,A,2,0,821
1003911,M,25,0,A,1,1,702
1003912,M,35,4,A,2,0,719
1003913,M,20,17,B,0,0,872
1003914,M,37,4,C,3,0,535
1003915,F,44,3,C,4+,1,690
1003916,M,32,4,A,2,1,607
1003917,F,43,9,A,0,0,982
1003918,M,27,18,C,1,0,887
1003919,M,48,0,C,3,0,718
1003920,M,40,17,C,1,0,693
1003921,M,26,14,C,2,1,531
1003922,M,25,4,B,1,0,708
1003923,M,42,2,C,2,0,861
1003924,M,55,12,C,1,1,603
1003925,M,30,12,C,1,1,837
1003927,F,28,16,C,2,0,982
1003928,M,27,0,C,1,1,810
1003929,M,32,5,B,1,1,804
1003930,M,74,3,C,0,1,692
1003931,M,28,5,C,1,0,980
1003932,M,30,7,C,0,1,610
1003933,F,42,6,A,1,0,796
1003934,M,27,0,B,2,0,545
1003935,M,44,18,C,4+,0,537
1003936,F,44,12,C,3,1,797
1003937,M,74,2,C,2,1,704
1003938,M,30,2,C,2,0,862
1003939,M,49,7,C,1,1,776
